4.5204|79,3.8746|90,4.0523|16,-1.5339|89,0.4189|40,1.7043|56,3.6477|26,2.4260|109,-1.3371|63,0.5439|19,-1.1591|22,3.2114|110,2.4821|10,-0.1361|51,3.5430|106,3.3121|27,3.3969|49,0.0211|20,2.8669|107,0.3792|90,2.9325|38,1.4025|11,2.2589|105,4.1961|52,1.4266|115,1.6608|44,0.5941|70,0.0170|116,5.7072|112,3.2643|38,-0.0147|51,1.0189|95,-1.1011|82,2.7681|29,3.0635|80,2.6416|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.5404|25,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5359|19,0.5760|92,4.4317|44,1.9196|115,3.2289|87,-1.0198|7,-0.4686|79,4.0437|64,4.4049|109,5.9516|90,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,1.9797|84,2.0903|28,1.5864|69,-0.5521|11,3.9750|39,5.9167|41_49776
4.5204|79,3.8746|90,4.0523|16,-1.5339|89,0.4189|40,1.7043|56,3.6477|26,2.4260|109,-1.3371|63,0.5439|19,-1.1591|22,3.2114|110,2.4821|10,-0.1361|51,3.5430|106,3.3121|27,3.3969|49,0.0211|20,2.8669|107,0.3792|90,2.9325|38,1.4025|11,2.2589|105,4.1961|52,1.4266|115,1.6608|44,0.5941|70,0.0170|116,5.7072|112,3.2643|38,-0.0147|51,1.0189|95,-1.1011|82,2.7681|29,3.0635|80,2.6416|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.5404|25,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5359|19,0.5760|92,4.4317|44,1.9196|115,3.2289|87,-1.0198|7,-0.4686|79,4.0437|64,4.4049|109,5.9516|90,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,1.9797|84,2.0903|28,1.5864|69,-0.5521|11,3.9750|39,5.9167|41_49776
4.5204|79,3.8746|90,4.0523|16,-1.5339|89,0.4189|40,1.7043|56,3.6477|26,2.4260|109,-1.3371|63,0.5439|19,-1.1591|22,3.2114|110,2.4821|10,-0.1361|51,3.5430|106,3.3121|27,3.3969|49,0.0211|20,2.8669|107,0.3792|90,2.9325|38,1.4025|11,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0353|112,5.7072|112,3.2643|38,-0.0147|51,1.0189|95,-1.1011|82,2.7681|29,3.0635|80,2.6416|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.2775|51,3.4038|9,0.8715|76,1.4297|38,1.1137|84,0.9770|84,-0.7174|79,-1.2715|84,0.5243|51,3.8259|108,2.1354|96,-0.5404|25,3.5133|60,3.1067|64,1.0821|40,4.1030|109,1.5359|19,0.5760|92,4.3982|43,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0163|69,4.3973|112,5.9516|90,3.3123|113,6.2657|102,2.1215|66,0.2504|92,1.3758|93,3.4558|108,1.9849|88,2.1772|30,1.6578|70,-0.5521|11,3.9750|39,5.9167|41_49805
4.5204|79,3.8746|90,4.0523|16,-1.5339|89,0.4189|40,1.7043|56,3.6477|26,2.4260|109,-1.3371|63,0.5439|19,-1.1591|22,3.2114|110,2.4821|10,-0.1361|51,3.5430|106,3.3121|27,3.3969|49,0.0211|20,2.8669|107,0.3792|90,2.9325|38,1.4025|11,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0353|112,5.7072|112,3.2643|38,-0.0147|51,1.0189|95,-1.1011|82,2.7681|29,3.0635|80,2.6416|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.2775|51,3.4038|9,0.8715|76,1.4297|38,1.1137|84,0.9770|84,-0.7174|79,-1.2715|84,0.5243|51,3.8259|108,2.1354|96,-0.5404|25,3.5133|60,3.1067|64,1.0821|40,4.1030|109,1.5359|19,0.5760|92,4.3982|43,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0163|69,4.3973|112,5.9516|90,3.3123|113,6.2657|102,2.1215|66,0.2504|92,1.3758|93,3.4558|108,1.9849|88,2.1772|30,1.6578|70,-0.5521|11,3.9750|39,5.9167|41_49805
4.5204|79,3.8746|90,4.0523|16,-1.5347|90,0.4189|40,1.7043|56,3.6477|26,2.4260|109,-1.3371|63,0.5439|19,-1.1591|22,3.2114|110,2.4821|10,-0.1361|51,3.5430|106,3.2383|26,3.3969|49,0.0211|20,2.8669|107,0.3792|90,2.9325|38,1.4025|11,2.2589|105,4.1961|52,1.4266|115,1.6608|44,0.5369|69,0.0170|116,5.7072|112,3.2311|35,0.0263|47,1.0189|95,-1.1456|80,2.7681|29,3.0635|80,2.6168|103,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3533|50,3.4038|9,0.8627|77,1.4297|38,1.1137|84,0.9770|84,-0.7174|79,-1.2715|84,0.5243|51,3.8289|106,2.1354|96,-0.5404|25,3.5631|59,3.1067|64,1.0821|40,4.1030|109,1.6303|22,0.5760|92,4.3982|43,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0739|68,4.3973|112,5.9516|90,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0090|82,2.0903|28,1.6017|67,-0.5684|7,3.9750|39,5.9167|41_49892
4.5204|79,3.8746|90,4.0523|16,-1.5347|90,0.4189|40,1.7043|56,3.6477|26,2.4260|109,-1.3371|63,0.5439|19,-1.1591|22,3.2114|110,2.4821|10,-0.1361|51,3.5430|106,3.2383|26,3.3969|49,0.0211|20,2.8669|107,0.3792|90,2.9325|38,1.4025|11,2.2589|105,4.1961|52,1.4266|115,1.6608|44,0.5369|69,0.0170|116,5.7072|112,3.2311|35,0.0263|47,1.0189|95,-1.1456|80,2.7681|29,3.0635|80,2.6168|103,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2715|84,0.5243|51,3.8289|106,2.1354|96,-0.5404|25,3.5631|59,3.1067|64,1.0821|40,4.1030|109,1.6303|22,0.5760|92,4.3982|43,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0739|68,4.3973|112,5.9516|90,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0090|82,2.0903|28,1.6017|67,-0.5684|7,3.9750|39,5.9167|41_49946
4.5204|79,3.8746|90,4.0523|16,-1.5347|90,0.3816|43,1.7043|56,3.7723|28,2.4260|109,-1.3371|63,0.5439|19,-1.1591|22,3.2114|110,2.3722|13,-0.1361|51,3.5430|106,3.2383|26,3.3969|49,0.0211|20,2.8669|107,0.3792|90,2.9325|38,1.4025|11,2.2589|105,4.1956|55,1.4266|115,1.6192|40,0.5369|69,0.0170|116,5.7072|112,3.2125|38,0.0155|45,1.0189|95,-1.1176|83,2.7681|29,3.0407|79,2.6568|102,3.1210|109,-0.4807|102,-1.2728|104,3.5730|35,0.8362|98,-0.7758|41,-1.2775|51,3.4038|9,0.8715|76,1.4177|35,1.1107|87,0.9770|84,-0.7174|79,-1.2715|84,0.5241|50,3.8259|108,2.1354|96,-0.5404|25,3.5205|62,3.1067|64,1.0821|40,4.1030|109,1.5359|19,0.5778|89,4.3982|43,1.9196|115,0.0352|31,4.4424|7,-0.4509|86,4.0739|68,4.3973|112,5.9516|90,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0090|82,2.0903|28,1.6017|67,-0.5684|7,3.9750|39,5.9167|41_49939
4.5204|79,3.8746|90,4.0523|16,-1.5339|89,0.3816|43,1.7043|56,3.6477|26,2.4260|109,-1.3371|63,0.5439|19,-1.1591|22,3.2279|109,2.4821|10,-0.1361|51,3.5430|106,3.3121|27,3.3969|49,0.0211|20,2.8669|107,0.3792|90,3.0098|38,1.4532|6,2.2779|110,4.2563|56,1.4185|115,1.6608|44,0.5848|66,0.0353|112,5.7072|112,3.2643|38,-0.0147|51,1.0189|95,-1.1011|82,2.7681|29,3.0635|80,2.6568|102,3.1217|113,-0.4819|105,-1.2728|104,3.5730|35,0.8362|98,-0.8699|41,-1.2775|51,3.4038|9,0.8715|76,1.4297|38,1.1137|84,0.9770|84,-0.7174|79,-1.2715|84,0.5949|49,3.8259|108,2.1354|96,-0.5404|25,3.5205|62,3.1067|64,1.0821|40,4.1030|109,1.5359|19,0.5760|92,4.3982|43,1.9138|116,0.0352|31,-1.3960|9,-0.4665|84,4.0163|69,4.3973|112,-0.3070|91,3.3123|113,6.2657|102,2.1215|66,0.2504|92,1.3758|93,3.4558|108,2.0035|86,2.1772|30,1.6542|72,-0.5521|11,3.9750|39,-0.3122|42_49875
4.5204|79,3.8746|90,4.0100|17,-1.5339|89,0.3816|43,1.7378|55,3.6477|26,2.4260|109,-1.3371|63,0.5439|19,-1.1498|23,3.2279|109,2.4821|10,-0.1361|51,3.5430|106,3.2204|25,3.3164|48,0.0211|20,2.8669|107,0.3792|90,3.0098|38,1.4532|6,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1211|110,5.7770|108,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5446|49,3.8321|104,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0035|86,2.1772|30,1.6310|70,-0.5521|11,3.9750|39,-0.3122|42_49910
4.5204|79,3.8746|90,4.0100|17,-1.5339|89,0.3816|43,1.7378|55,3.6477|26,2.4260|109,-1.3371|63,0.5439|19,-1.1498|23,3.2279|109,2.4821|10,-0.1361|51,3.5430|106,3.2204|25,3.3164|48,0.0211|20,2.8669|107,0.3792|90,3.0098|38,1.4532|6,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1211|110,5.7770|108,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.5404|25,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5359|19,0.5760|92,4.4317|44,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4049|109,5.9516|90,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,1.9797|84,2.0903|28,1.5864|69,-0.5521|11,3.9750|39,-0.3122|42_49911
4.5204|79,3.8746|90,4.0100|17,-1.5339|89,0.3816|43,1.7378|55,3.6477|26,2.4260|109,-1.3371|63,0.5439|19,-1.1498|23,3.2279|109,2.4821|10,-0.1361|51,3.5430|106,3.2204|25,3.3164|48,0.0211|20,2.8669|107,0.3792|90,3.0098|38,1.4532|6,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1211|110,5.7770|108,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,1.9797|84,2.0903|28,1.5864|69,-0.5521|11,3.9750|39,-0.3122|42_49957
4.5204|79,3.8746|90,4.0100|17,-1.5339|89,0.3816|43,1.7378|55,3.6477|26,2.4260|109,-1.3371|63,0.5439|19,-1.1498|23,3.2279|109,2.4821|10,-0.1361|51,3.5430|106,3.2204|25,3.3164|48,0.0211|20,2.8669|107,0.3792|90,3.0098|38,1.4532|6,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1211|110,5.7770|108,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,1.9797|84,2.0903|28,1.5864|69,-0.5521|11,3.9750|39,-0.3122|42_49957
4.5204|79,3.8746|90,4.0100|17,-1.5339|89,0.3816|43,1.7378|55,3.6477|26,2.4260|109,-1.3371|63,0.5439|19,-1.1498|23,3.2279|109,2.4821|10,-0.1361|51,3.5430|106,3.2204|25,3.3164|48,0.0211|20,2.8669|107,0.3792|90,3.0098|38,1.4532|6,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1211|110,5.7770|108,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,1.9797|84,2.0903|28,1.5864|69,-0.5521|11,3.9750|39,-0.3122|42_49957
4.5204|79,3.8603|86,4.0523|16,-1.5347|90,0.3879|44,1.7043|56,3.7059|24,2.4081|109,-1.3371|63,0.5477|16,-1.1591|22,3.2114|110,2.3722|13,-0.1952|53,3.5688|107,3.2383|26,3.3969|49,0.0211|20,2.8898|107,0.3792|90,2.9325|38,1.3078|7,2.2589|105,4.1956|55,1.4266|115,1.6192|40,0.5369|69,0.0170|116,5.7072|112,3.2311|35,0.0263|47,1.0189|95,-1.1176|83,2.7541|31,3.0407|79,2.6568|102,3.1213|111,-0.4645|99,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.5404|25,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5359|19,0.5760|92,4.3982|43,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.3937|113,-0.3211|92,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4199|108,2.0090|82,2.0903|28,1.6017|67,-0.1866|9,3.9750|39,5.9167|41_50074
4.5204|79,3.8603|86,4.0523|16,-1.5347|90,0.3879|44,1.7043|56,3.7059|24,2.4081|109,-1.3371|63,0.5477|16,-1.1591|22,3.2114|110,2.3722|13,-0.1952|53,3.5688|107,3.2383|26,3.3969|49,0.0211|20,2.8898|107,0.3792|90,2.9325|38,1.3078|7,2.2589|105,4.1956|55,1.4266|115,1.6192|40,0.5369|69,0.0170|116,5.7072|112,3.2311|35,0.0263|47,1.0189|95,-1.1176|83,2.7541|31,3.0407|79,2.6568|102,3.1213|111,-0.4645|99,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.5404|25,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5359|19,0.5760|92,4.3982|43,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.3937|113,-0.3211|92,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4199|108,2.0090|82,2.0903|28,1.6017|67,-0.1866|9,3.9750|39,5.9167|41_50074
4.5204|79,3.8536|90,4.0523|16,-1.5339|89,0.4823|38,1.6401|57,3.7900|24,2.4532|108,-1.3371|63,0.5904|20,-1.1591|22,3.2114|110,2.7018|14,-0.1361|51,3.5650|109,3.2204|25,3.3164|48,0.0211|20,2.8719|108,0.3792|90,2.9325|38,1.4025|11,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0090|82,2.0903|28,1.6017|67,-0.1866|9,3.9750|39,-0.3122|42_50331
4.5204|79,3.8536|90,4.0523|16,-1.5339|89,0.4823|38,1.6401|57,3.7900|24,2.4532|108,-1.3371|63,0.5904|20,-1.1591|22,3.2114|110,2.7018|14,-0.1361|51,3.5650|109,3.2204|25,3.3164|48,0.0211|20,2.8719|108,0.3792|90,2.9325|38,1.4025|11,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0090|82,2.0903|28,1.6017|67,-0.1866|9,3.9750|39,-0.3122|42_50331
4.5204|79,3.8536|90,4.0523|16,-1.5339|89,0.4823|38,1.6401|57,3.7900|24,2.4532|108,-1.3371|63,0.5904|20,-1.1591|22,3.2114|110,2.7018|14,-0.1361|51,3.5650|109,3.2204|25,3.3164|48,0.0211|20,2.8719|108,0.3792|90,2.9325|38,1.4025|11,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0090|82,2.0903|28,1.6017|67,-0.1866|9,3.9750|39,-0.3122|42_50331
4.5204|79,3.8536|90,4.0523|16,-1.5339|89,0.4823|38,1.6401|57,3.7900|24,2.4532|108,-1.3371|63,0.5904|20,-1.1591|22,3.2114|110,2.7018|14,-0.1361|51,3.5650|109,3.2204|25,3.3164|48,0.0211|20,2.8719|108,0.3792|90,2.9325|38,1.4025|11,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0090|82,2.0903|28,1.6017|67,-0.1866|9,3.9750|39,-0.3122|42_50331
4.5204|79,3.8536|90,4.0523|16,-1.5339|89,0.4823|38,1.6401|57,3.7900|24,2.4532|108,-1.3371|63,0.5904|20,-1.1591|22,3.2114|110,2.7018|14,-0.1361|51,3.5650|109,3.2204|25,3.3164|48,0.0211|20,2.8719|108,0.3792|90,2.9325|38,1.4025|11,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0090|82,2.0903|28,1.6017|67,-0.1866|9,3.9750|39,-0.3122|42_50331
4.5204|79,3.8536|90,4.0523|16,-1.5339|89,0.4823|38,1.6401|57,3.7900|24,2.4532|108,-1.3371|63,0.5904|20,-1.1591|22,3.2114|110,2.7018|14,-0.1361|51,3.5650|109,3.2204|25,3.3164|48,0.0211|20,2.8719|108,0.3792|90,2.9325|38,1.4025|11,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0090|82,2.0903|28,1.6017|67,-0.1866|9,3.9750|39,-0.3122|42_50331
4.5204|79,3.8536|90,4.0523|16,-1.5339|89,0.4823|38,1.6401|57,3.7900|24,2.4532|108,-1.3371|63,0.5904|20,-1.1591|22,3.2114|110,2.7018|14,-0.1361|51,3.5650|109,3.2204|25,3.3164|48,0.0211|20,2.8719|108,0.3792|90,2.9325|38,1.4025|11,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0090|82,2.0903|28,1.6017|67,-0.1866|9,3.9750|39,-0.3122|42_50331
4.5204|79,3.8536|90,4.0523|16,-1.5339|89,0.4823|38,1.6401|57,3.7900|24,2.4532|108,-1.3371|63,0.5904|20,-1.1591|22,3.2114|110,2.7018|14,-0.1361|51,3.5650|109,3.2204|25,3.3164|48,0.0211|20,2.8719|108,0.3792|90,2.9325|38,1.4025|11,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0090|82,2.0903|28,1.6017|67,-0.1866|9,3.9750|39,-0.3122|42_50331
4.5204|79,3.8536|90,4.0523|16,-1.5339|89,0.4823|38,1.6401|57,3.7900|24,2.4532|108,-1.3371|63,0.5904|20,-1.1591|22,3.2114|110,2.7018|14,-0.1361|51,3.5650|109,3.2204|25,3.3164|48,0.0211|20,2.8719|108,0.3792|90,2.9325|38,1.4025|11,2.2570|109,4.2529|59,1.4185|115,1.6608|44,0.5848|66,0.0214|114,-0.5908|113,3.2125|38,0.0599|45,0.9491|93,-1.1252|77,2.6656|29,3.0028|82,2.6321|105,3.1212|111,-0.5200|105,-1.2728|104,3.5976|34,0.8362|98,-0.7995|42,-1.3150|51,3.4038|9,0.8715|76,1.3780|38,1.1137|84,0.9753|82,-0.7174|79,-1.2849|88,0.5243|51,3.8259|108,2.1354|96,-0.4845|27,3.5133|60,3.1067|64,1.0333|43,4.1030|109,1.5392|20,0.5760|92,4.4991|41,1.9196|115,0.0352|31,-1.3960|9,-0.4665|84,4.0692|71,4.4249|111,-0.2890|88,3.3407|111,0.0119|101,2.1621|65,0.2504|92,1.3758|93,3.4558|108,2.0090|82,2.0903|28,1.6017|67,-0.1866|9,3.9750|39,-0.3122|42_50331
